"","diagnostic","row_num","parent_id","input_type","modelable_entity_id","modelable_entity_name","underlying_nid","nid","underlying_field_citation_value","field_citation_value","file_path","page_num","table_num","source_type","location_name","location_name_2","location_id_2","location flag","location_id","ihme_loc_id","smaller_site_unit","site_memo","representative_name","urbanicity_type","recall_type","recall_type_value","sampling_type","lat","long","latlong_source+S:Z","location type","geo_accuracy","geo_precision","shape_type","poly_type","buffer_radius","poly_reference","poly_id","poly_id_field_name","site_notes","sex","sex_issue","year_start","month_start","year_end","month_end","year_accuracy","year_issue","age_start","age_end","age_issue","age_demographer","measure","range_only","range_lower","range_upper","mean","lower","upper","standard_error","effective_sample_size","cases","sample_size","mf_density_pos","mf_density_tot","density issue","density notes","design_effect","unit_type","unit_value_as_published","measure_issue","measure_adjustment","uncertainty_type","uncertainty_type_value","response_rate","case_name","case_definition","case_diagnostics","filarial species","vector Culex","vector Anopheles","vector Aedes","vector Mansonia","dominant vector","group","specificity","unique","group_review","note_modeler","note_SR","Exclude","extractor","is_outlier","data_sheet_filepath","cv_TxNum","cv_TxPerc","COMMENTS","cv_MDAbase","cv_MDAend","cv_MDAschool","n_rounds","cv_SS","cv_spotcheck","cv_LQAS","cv_mapping_survey","cv_ICT","cv_blood_smear","cv_filter","cv_Og4C3","cv_oth_diag","cv_vector control","cv_OtherIntervention1","cv_OtherIntervention2","InterventionType","cv_Slum","CityName","cv_Pregnant","cv_Indigenous","GroupName","cv_DxType","cv_NumStools","cv_DxConcentration","diagnostic_name"
"694",2,"2380","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136505","","","J:\Project\NTDS\data\LF\Exctracted PDFs\Rajendran_Community-based_study_DEC_ALB_BF_Tamil_Nadu_south_India.pdf","","","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mohalar","Representative for subnational location only","rural","Point","","Probability","11.86624864","79.20871485","Google earth and map in article","village","1","0","point","","","","","","","Both","","2003","Mar","2003","Mar","0","","10","25","0","1","prevalence","","","","0.0619","","","","","","","397.9103776","","1","reported as geometric mean of mf/20cmm for all persons surveyed using GMI=exp(sum(log x+1)/n)-1 where x=#mf for an individual and n=#surveyed","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","290","age and location","","","","Extracted pooly. Re-extracted. Exclude.",1,"cserway","0","","","0.989","Compliance (portion of population actually consuming drug)=..803","","1","","2","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"695",2,"2381","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136505","","","J:\Project\NTDS\data\LF\Exctracted PDFs\Rajendran_Community-based_study_DEC_ALB_BF_Tamil_Nadu_south_India.pdf","","","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mohalar","Representative for subnational location only","rural","Point","","Probability","11.86624864","79.20871485","Google earth and map in article","village","1","0","point","","","","","","","Both","","2004","Mar","2004","Mar","0","","10","25","0","1","prevalence","","","","0.0494","","","","","","","148.6507596","","1","reported as geometric mean of mf/20cmm for all persons surveyed using GMI=exp(sum(log x+1)/n)-1 where x=#mf for an individual and n=#surveyed","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","291","age and location","","","","Extracted pooly. Re-extracted. Exclude.",1,"cserway","0","","","0.88","Compliance (portion of population actually consuming drug)=..715","","1","","3","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"696",2,"2382","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136505","","","J:\Project\NTDS\data\LF\Exctracted PDFs\Rajendran_Community-based_study_DEC_ALB_BF_Tamil_Nadu_south_India.pdf","","","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mohalar","Representative for subnational location only","rural","Point","","Probability","11.86624864","79.20871485","Google earth and map in article","village","1","0","point","","","","","","","Both","","2001","Mar","2001","Mar","0","","2","25","0","1","prevalence","","","","0.0434","","","","","","","409.8369404","","1","reported as geometric mean of mf/20cmm for all persons surveyed using GMI=exp(sum(log x+1)/n)-1 where x=#mf for an individual and n=#surveyed","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","288","location","284.4","","","Extracted pooly. Re-extracted. Exclude.",1,"cserway","0","","","","","1","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"697",2,"2383","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136505","","","J:\Project\NTDS\data\LF\Exctracted PDFs\Rajendran_Community-based_study_DEC_ALB_BF_Tamil_Nadu_south_India.pdf","","","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mohalar","Representative for subnational location only","rural","Point","","Probability","11.86624864","79.20871485","Google earth and map in article","village","1","0","point","","","","","","","Both","","2002","Mar","2002","Mar","0","","2","25","0","1","prevalence","","","","0.0267","","","","","","","235.9691966","","1","reported as geometric mean of mf/20cmm for all persons surveyed using GMI=exp(sum(log x+1)/n)-1 where x=#mf for an individual and n=#surveyed","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","289","location","285.4","","","Extracted pooly. Re-extracted. Exclude.",1,"cserway","0","","","0.679","Compliance (portion of population actually consuming drug)=.424","","1","","1","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"698",2,"2384","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136505","","","J:\Project\NTDS\data\LF\Exctracted PDFs\Rajendran_Community-based_study_DEC_ALB_BF_Tamil_Nadu_south_India.pdf","","","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mohalar","Representative for subnational location only","rural","Point","","Probability","11.86624864","79.20871485","Google earth and map in article","village","1","0","point","","","","","","","Both","","2003","Mar","2003","Mar","0","","2","25","0","1","prevalence","","","","0.0305","","","","","","","402.7489864","","1","reported as geometric mean of mf/20cmm for all persons surveyed using GMI=exp(sum(log x+1)/n)-1 where x=#mf for an individual and n=#surveyed","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","290","location","286.4","","","Extracted pooly. Re-extracted. Exclude.",1,"cserway","0","","","0.989","Compliance (portion of population actually consuming drug)=..803","","1","","2","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"699",2,"2385","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136505","","","J:\Project\NTDS\data\LF\Exctracted PDFs\Rajendran_Community-based_study_DEC_ALB_BF_Tamil_Nadu_south_India.pdf","","","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mohalar","Representative for subnational location only","rural","Point","","Probability","11.86624864","79.20871485","Google earth and map in article","village","1","0","point","","","","","","","Both","","2004","Mar","2004","Mar","0","","2","25","0","1","prevalence","","","","0.0211","","","","","","","486.9834152","","1","reported as geometric mean of mf/20cmm for all persons surveyed using GMI=exp(sum(log x+1)/n)-1 where x=#mf for an individual and n=#surveyed","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","291","location","287.4","","","Extracted pooly. Re-extracted. Exclude.",1,"cserway","0","","","0.88","Compliance (portion of population actually consuming drug)=..715","","1","","3","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"700",2,"2604","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Rajendran R, Mani TR, Munirathinam A, Reuben R, Dash AP. #*#Title#*#Impact of single dose of diethylcarbamazine and other antifilarial drug combinations on bancroftian filarial infection variables: assessment after 2 years. #*#Journal#*#Parasitol. Int. #*#Date#*#2006 Sep;#*#Volume#*#55(3)#*#Pages#*#:233–6.","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Impact_single_dose_diethylcarbamazine_combinations_BF_variables_assessment_2_years.pdf","235","2","Survey - longitudinal","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Three villages of Tirukoilur area","Representative for subnational location only","rural","Point","","","11.967069","79.207412","Google earth","villages","0","1","polygon","","10","","","","","Both","","1999",NA,"1999",NA,"0","","0","99","1","1","prevalence","","","","","","","","","70","537","","","","","","person","1","","1","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","292","time","292.3","","","Age range not given.",NA,"cserway","0","","","0.95","","1","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"701",2,"2605","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Rajendran R, Mani TR, Munirathinam A, Reuben R, Dash AP. #*#Title#*#Impact of single dose of diethylcarbamazine and other antifilarial drug combinations on bancroftian filarial infection variables: assessment after 2 years. #*#Journal#*#Parasitol. Int. #*#Date#*#2006 Sep;#*#Volume#*#55(3)#*#Pages#*#:233–6.","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Impact_single_dose_diethylcarbamazine_combinations_BF_variables_assessment_2_years.pdf","235","2","Survey - longitudinal","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Three villages of Tirukoilur area","Representative for subnational location only","rural","Point","","","11.967069","79.207412","Google earth","villages","0","1","polygon","","10","","","","","Both","","2001",NA,"2001",NA,"0","","0","99","1","1","prevalence","","","","","","","","","40","537","","","","","","person","1","","1","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","292","time","292.4","","","Age range not given.",NA,"cserway","0","","","0.95","","","1","","2","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"702",2,"2653","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Bal MS, Beuria MK, Mandal NN, Das MK. #*#Title#*#Antigenemia in young children living in Wuchereria bancrofti-endemic areas of Orissa, India. #*#Journal#*#Transactions of the Royal Society of Tropical Medicine and Hygiene. #*#Date#*#2009 Mar;#*#Volume#*#103(3)#*#Pages#*#:262–5. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Bal_Antigenemia_young_children_Wbancrofti_India.pdf","264","2","Survey - cross-sectional","Orissa|IND_4865","","#N/A","","4865","IND_4865","1","Three villages of Khurda District","Representative for subnational location only","rural","Point","","","","","","group of villages","0","1","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GAUL_admin\admin2\g2015_2005_2\g2015_2005_2.shp","70219","ADM2_CODE","Specific location is not identified","Both","","2005",NA,"2005",NA,"0","","3","5","0","1","prevalence","","","","0.032","0.009","0.099","","","","92","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","304","age","304","","","",NA,"cserway","0","","","","","","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"703",2,"2654","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Bal MS, Beuria MK, Mandal NN, Das MK. #*#Title#*#Antigenemia in young children living in Wuchereria bancrofti-endemic areas of Orissa, India. #*#Journal#*#Transactions of the Royal Society of Tropical Medicine and Hygiene. #*#Date#*#2009 Mar;#*#Volume#*#103(3)#*#Pages#*#:262–5. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Bal_Antigenemia_young_children_Wbancrofti_India.pdf","264","2","Survey - cross-sectional","Orissa|IND_4865","","#N/A","","4865","IND_4865","1","Three villages of Khurda District","Representative for subnational location only","rural","Point","","","","","","group of villages","0","1","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GAUL_admin\admin2\g2015_2005_2\g2015_2005_2.shp","70219","ADM2_CODE","Specific location is not identified","Both","","2005",NA,"2005",NA,"0","","6","10","0","1","prevalence","","","","0.093","0.061","0.138","","","","248","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","304","age","304","","","",NA,"cserway","0","","","","","","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"704",2,"2655","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Bal MS, Beuria MK, Mandal NN, Das MK. #*#Title#*#Antigenemia in young children living in Wuchereria bancrofti-endemic areas of Orissa, India. #*#Journal#*#Transactions of the Royal Society of Tropical Medicine and Hygiene. #*#Date#*#2009 Mar;#*#Volume#*#103(3)#*#Pages#*#:262–5. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Bal_Antigenemia_young_children_Wbancrofti_India.pdf","264","2","Survey - cross-sectional","Orissa|IND_4865","","#N/A","","4865","IND_4865","1","Three villages of Khurda District","Representative for subnational location only","rural","Point","","","","","","group of villages","0","1","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GAUL_admin\admin2\g2015_2005_2\g2015_2005_2.shp","70219","ADM2_CODE","Specific location is not identified","Both","","2005",NA,"2005",NA,"0","","11","15","0","1","prevalence","","","","0.13","0.093","0.177","","","","270","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 20 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","304","age","304","","","",NA,"cserway","0","","","","","","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"705",2,"2781","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Won KY, de Rochars MB, Kyelem D, Streit TG, Lammie PJ. #*#Title#*#Assessing the Impact of a Missed Mass Drug Administration in Haiti. #*#Journal#*#Plos Neglected Tropical Diseases. #*#Date#*#2009 Aug;#*#Volume#*#3(8)#*#Pages#*#:e443. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Won_Assessing_Impact_Missed_MDA_Haiti.PDF","","","Survey - cross-sectional","Haiti|HTI","","#N/A","","114","HTI","1","Leogane town, Leogane","Representative for subnational location only","unknown","Point","","","18.510478","-72.627547","","","0","0","point","","","","","","","Both","","2007",NA,"2007",NA,"0","","0","99","1","1","prevalence","","","","0.064","","","","","","","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 60 cmm blood smear","Wuchereria bancrofti",1,NA,NA,NA,"Culex","337","total","337.2","","","No age range given. Survey two years after last of 5 years of MDA.",NA,"cserway","0","","","","","","1","","5","1","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"706",2,"2782","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Won KY, de Rochars MB, Kyelem D, Streit TG, Lammie PJ. #*#Title#*#Assessing the Impact of a Missed Mass Drug Administration in Haiti. #*#Journal#*#Plos Neglected Tropical Diseases. #*#Date#*#2009 Aug;#*#Volume#*#3(8)#*#Pages#*#:e443. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Won_Assessing_Impact_Missed_MDA_Haiti.PDF","","","Survey - cross-sectional","Haiti|HTI","","#N/A","","114","HTI","1","Masson-Mathieu, Leogane","Representative for subnational location only","unknown","Point","","","18.51667"," -72.58333","","","1","0","point","","","","","","","Both","","2007",NA,"2007",NA,"0","","0","99","1","1","prevalence","","","","0.021","","","","","","","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 60 cmm blood smear","Wuchereria bancrofti",1,NA,NA,NA,"Culex","338","total","338.2","","","No age range given. Survey two years after last of 5 years of MDA.",NA,"cserway","0","","","","","","1","","5","1","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"707",2,"2838","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Joseph H, Moloney J, Maiava F, McClintock S, Lammie P, Melrose W. #*#Title#*#First evidence of spatial clustering of lymphatic filariasis in an Aedes polynesiensis endemic area. #*#Journal#*#Acta Tropica. #*#Date#*#2011 Sep;#*#Volume#*#120#*#Pages#*#:S39–47.","J:\Project\NTDS\data\LF\Exctracted PDFs\Joseph_First_evidence_spatial_clustering_LF_Aedes_polynesiensis_endemic_area.pdf","S41","2","Survey - cross-sectional","Samoa|WSM","","#N/A","","27","WSM","1","Fasitoo-Tai","Representative for subnational location only","rural","Point","","","-13.828324","-171.96654","Google maps","village","0","0","point","","","","","","","Both","","2008",NA,"2008",NA,"0","","2","90","0","1","prevalence","","","","0.032","0.02","0.05","","","","617","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 60 cmm blood smear","Wuchereria bancrofti",NA,NA,1,NA,"Aedes","375","total","375.1","","","Center of each """"cluster"""" was the home of a randomly selected mf+ person from an earlier survey. All surrounding households surveyed until 500 were screened. Only CFA+ were screened for mf.",NA,"cserway","0","","","","","","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"708",2,"2839","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Joseph H, Moloney J, Maiava F, McClintock S, Lammie P, Melrose W. #*#Title#*#First evidence of spatial clustering of lymphatic filariasis in an Aedes polynesiensis endemic area. #*#Journal#*#Acta Tropica. #*#Date#*#2011 Sep;#*#Volume#*#120#*#Pages#*#:S39–47.","J:\Project\NTDS\data\LF\Exctracted PDFs\Joseph_First_evidence_spatial_clustering_LF_Aedes_polynesiensis_endemic_area.pdf","S41","2","Survey - cross-sectional","Samoa|WSM","","#N/A","","27","WSM","1","Falefa","Representative for subnational location only","rural","Point","","","-13.886447","-171.588033","Google maps","village","0","0","point","","","","","","","Both","","2008",NA,"2008",NA,"0","","2","86","0","1","prevalence","","","","0","0","0.007","","","","570","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 60 cmm blood smear","Wuchereria bancrofti",NA,NA,1,NA,"Aedes","376","total","376.1","","","Center of each """"cluster"""" was the home of a randomly selected mf+ person from an earlier survey. All surrounding households surveyed until 500 were screened. Only CFA+ were screened for mf.",NA,"cserway","0","","","","","","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"709",2,"2840","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Joseph H, Moloney J, Maiava F, McClintock S, Lammie P, Melrose W. #*#Title#*#First evidence of spatial clustering of lymphatic filariasis in an Aedes polynesiensis endemic area. #*#Journal#*#Acta Tropica. #*#Date#*#2011 Sep;#*#Volume#*#120#*#Pages#*#:S39–47.","J:\Project\NTDS\data\LF\Exctracted PDFs\Joseph_First_evidence_spatial_clustering_LF_Aedes_polynesiensis_endemic_area.pdf","S41","2","Survey - cross-sectional","Samoa|WSM","","#N/A","","27","WSM","1","Siufaga","Representative for subnational location only","rural","Point","","","-13.90686","-172.03915","Google maps","village","0","0","point","","","","","","","Both","","2008",NA,"2008",NA,"0","","2","92","0","1","prevalence","","","","0","0","0.007","","","","495","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 60 cmm blood smear","Wuchereria bancrofti",NA,NA,1,NA,"Aedes","377","total","377.1","","","Center of each """"cluster"""" was the home of a randomly selected mf+ person from an earlier survey. All surrounding households surveyed until 500 were screened. Only CFA+ were screened for mf.",NA,"cserway","0","","","","","","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"710",2,"2841","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Joseph H, Moloney J, Maiava F, McClintock S, Lammie P, Melrose W. #*#Title#*#First evidence of spatial clustering of lymphatic filariasis in an Aedes polynesiensis endemic area. #*#Journal#*#Acta Tropica. #*#Date#*#2011 Sep;#*#Volume#*#120#*#Pages#*#:S39–47.","J:\Project\NTDS\data\LF\Exctracted PDFs\Joseph_First_evidence_spatial_clustering_LF_Aedes_polynesiensis_endemic_area.pdf","S41","2","Survey - cross-sectional","Samoa|WSM","","#N/A","","27","WSM","1","Puapua","Representative for subnational location only","rural","Point","","","-13.59084","-172.21091","Google maps","village","0","0","point","","","","","","","Both","","2008",NA,"2008",NA,"0","","2","85","0","1","prevalence","","","","0","0","0.008","","","","448","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 60 cmm blood smear","Wuchereria bancrofti",NA,NA,1,NA,"Aedes","378","total","378.1","","","Center of each """"cluster"""" was the home of a randomly selected mf+ person from an earlier survey. All surrounding households surveyed until 500 were screened. Only CFA+ were screened for mf.",NA,"cserway","0","","","","","","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"711",2,"2842","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Joseph H, Moloney J, Maiava F, McClintock S, Lammie P, Melrose W. #*#Title#*#First evidence of spatial clustering of lymphatic filariasis in an Aedes polynesiensis endemic area. #*#Journal#*#Acta Tropica. #*#Date#*#2011 Sep;#*#Volume#*#120#*#Pages#*#:S39–47.","J:\Project\NTDS\data\LF\Exctracted PDFs\Joseph_First_evidence_spatial_clustering_LF_Aedes_polynesiensis_endemic_area.pdf","S41","2","Survey - cross-sectional","Samoa|WSM","","#N/A","","27","WSM","1","Tafua","Representative for subnational location only","rural","Point","","","-13.792836","-172.253744","Google maps","village","0","0","point","","","","","","","Both","","2008",NA,"2008",NA,"0","","2","84","0","1","prevalence","","","","0.006","0.001","0.021","","","","344","","","","","","person","1","","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 60 cmm blood smear","Wuchereria bancrofti",NA,NA,1,NA,"Aedes","379","total","379.1","","","Center of each """"cluster"""" was the home of a randomly selected mf+ person from an earlier survey. All surrounding households surveyed until 500 were screened. Only CFA+ were screened for mf.",NA,"cserway","0","","","","","","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"712",2,"3294","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Melrose W, Pisters P, Turner P, Kombati Z, Selve BP, Hii Jeffrey null, Speare R. #*#Title#*#Prevalence of filarial antigenaemia in Papua Nnew Guinea: results of surveys by the School of Public Health and Tropical Medicine, James Cook University, Townsville, Australia. #*#Journal#*#P N G Med J. #*#Date#*#2000 Dec;#*#Volume#*#43(3–4)#*#Pages#*#:161–5.","J:\Project\NTDS\data\LF\Exctracted PDFs\Melrose_Prevalence_Filarial_Antigenaemia_PNG.pdf","","","Survey - cross-sectional","Papua New Guinea|PNG","","#N/A","","26","PNG","1","Alotau District, Milne BayProvince","Representative for subnational location only","unknown","Point","","","","","","District","0","0","polygon","","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm2.shp","27264","OBJECTID","","Both","","1996",NA,"1996",NA,"0","","10","99","1","1","prevalence","","","","0.23","","","","","","212","","","","","","person","1","0","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 1 mL sample detected by Knott's concentration technique.","Wuchereria bancrofti",NA,NA,NA,NA,"","560","total","560","","","Upper age limit not given. Children under 10 may have been excluded.",NA,"cserway","","","","","","","","","","","","","","","","","","Knott's technique","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"713",2,"3317","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Reeve D. #*#Title#*#Comparative accuracy and “field-friendly” effectiveness of diagnostic tools for lymphatic filariasis and neurocysticercosis in Papua New Guinea and Timor Leste with consideration on the impact on parasite reduction programs [Internet] [PhD]. James Cook University, School of Public Health, Tropical Medicine and Rehabilitation Sciences; #*#Date#*#2010 [cited 2017 Jan 18]. Available from: http://researchonline.jcu.edu.au/19042/2/02whole.pdf","J:\Project\NTDS\data\LF\Exctracted PDFs\Reeve_Comparative_Accuracy_Effectiveness_Diagnostics_LF_PNG.pdf","99","3,3","Survey - cross-sectional","Papua New Guinea|PNG","","#N/A","","26","PNG","","Vituhu, Talasea District, West New Britain Province","Representative for subnational location only","unknown","Point","","","","","","village","0","1","polygon","","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm2.shp","27292","OBJECTID","","Both","","2006",NA,"2006",NA,"0","","5","99","1","1","prevalence","","","","0.01","","","","","","308","","","","","","person","1","0","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 60 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","578","total","578","","","Extracted from Graves 2013 with a look at original paper for further detail. Upper age limit not reported. Convenience sampling.",NA,"cserway","","","","","","","1","","1","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
"714",2,"3320","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Reeve D. #*#Title#*#Comparative accuracy and “field-friendly” effectiveness of diagnostic tools for lymphatic filariasis and neurocysticercosis in Papua New Guinea and Timor Leste with consideration on the impact on parasite reduction programs [Internet] [PhD]. James Cook University, School of Public Health, Tropical Medicine and Rehabilitation Sciences; #*#Date#*#2010 [cited 2017 Jan 18]. Available from: http://researchonline.jcu.edu.au/19042/2/02whole.pdf","J:\Project\NTDS\data\LF\Exctracted PDFs\Reeve_Comparative_Accuracy_Effectiveness_Diagnostics_LF_PNG.pdf","99","3,3","Survey - cross-sectional","Papua New Guinea|PNG","","#N/A","","26","PNG","","Kerawera Is, Kokopo District, East New Britain Province","Representative for subnational location only","unknown","Point","","","-4.243296","152.415622","","Island","0","0","point","","","","","","","Both","","2006",NA,"2006",NA,"0","","5","99","1","1","prevalence","","","","0.21","","","","","","80","","","","","","person","1","0","","","","","persons showing microfilaria","microfilaria in blood","microfilaria in a 60 cmm blood smear","Wuchereria bancrofti",NA,NA,NA,NA,"","579","total","579","","","Extracted from Graves 2013 with a look at original paper for further detail. Upper age limit not reported. Convenience sampling.",NA,"cserway","","","","","","1","","","","","","","","","1","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mf"
